+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 1574 |                                 NCGC00167473-02                                 | SARS-CoV2 3CL Protease |     122.42    |
| 1575 |                                 NCGC00381105-01                                 | SARS-CoV2 3CL Protease |     122.62    |
| 1576 |                                 NCGC00167434-02                                 | SARS-CoV2 3CL Protease |     122.99    |
| 1577 |                         NCGC00021274-04&NCGC00021274-05                         | SARS-CoV2 3CL Protease |     123.15    |
| 1578 |                                 NCGC00168965-02                                 | SARS-CoV2 3CL Protease |     123.26    |
| 1579 |                                 NCGC00390546-03                                 | SARS-CoV2 3CL Protease |     123.28    |
| 1580 |                                 NCGC00386826-01                                 | SARS-CoV2 3CL Protease |     123.55    |
| 1581 |                                 NCGC00017360-04                                 | SARS-CoV2 3CL Protease |     123.55    |
| 1582 |                         NCGC00346708-02&NCGC00346708-03                         | SARS-CoV2 3CL Protease |     123.58    |
| 1583 |                                 NCGC00183366-07                                 | SARS-CoV2 3CL Protease |     123.67    |
| 1584 |                         NCGC00261701-01&NCGC00485144-01                         | SARS-CoV2 3CL Protease |     123.68    |
| 1585 |                                 NCGC00169908-02                                 | SARS-CoV2 3CL Protease |     123.72    |
| 1586 |                                 NCGC00385750-01                                 | SARS-CoV2 3CL Protease |     124.08    |
| 1587 |                                 NCGC00179511-08                                 | SARS-CoV2 3CL Protease |     124.10    |
| 1588 |                                 NCGC00164005-06                                 | SARS-CoV2 3CL Protease |     124.14    |
| 1589 |                         NCGC00179265-05&NCGC00179265-08                         | SARS-CoV2 3CL Protease |     124.21    |
| 1590 |                                 NCGC00164584-03                                 | SARS-CoV2 3CL Protease |     124.24    |
| 1591 |                                 NCGC00347642-03                                 | SARS-CoV2 3CL Protease |     124.27    |
| 1592 |                                 NCGC00015699-03                                 | SARS-CoV2 3CL Protease |     124.43    |
| 1593 |                                 NCGC00510185-01                                 | SARS-CoV2 3CL Protease |     124.45    |
| 1594 |                                 NCGC00381121-01                                 | SARS-CoV2 3CL Protease |     124.50    |
| 1595 |                                 NCGC00386703-01                                 | SARS-CoV2 3CL Protease |     124.70    |
| 1596 |                         NCGC00370899-02&NCGC00370899-04                         | SARS-CoV2 3CL Protease |     124.75    |
| 1597 |                                 NCGC00385039-01                                 | SARS-CoV2 3CL Protease |     124.78    |
| 1598 |                         NCGC00346531-02&NCGC00346531-06                         | SARS-CoV2 3CL Protease |     124.80    |
| 1599 |                                 NCGC00381237-01                                 | SARS-CoV2 3CL Protease |     124.88    |
| 1600 |                                 NCGC00510188-01                                 | SARS-CoV2 3CL Protease |     125.05    |
| 1601 |                                 NCGC00386413-01                                 | SARS-CoV2 3CL Protease |     125.06    |
| 1602 |                                 NCGC00250374-02                                 | SARS-CoV2 3CL Protease |     125.17    |
| 1603 |                                 NCGC00386369-01                                 | SARS-CoV2 3CL Protease |     125.56    |
| 1604 |                                 NCGC00015304-04                                 | SARS-CoV2 3CL Protease |     125.65    |
| 1605 |                                 NCGC00015000-05                                 | SARS-CoV2 3CL Protease |     125.74    |
| 1606 |                                 NCGC00347519-02                                 | SARS-CoV2 3CL Protease |     125.80    |
| 1607 |                         NCGC00024027-06&NCGC00024027-09                         | SARS-CoV2 3CL Protease |     125.81    |
| 1608 |                                 NCGC00381210-01                                 | SARS-CoV2 3CL Protease |     125.94    |
| 1609 |                                 NCGC00485370-01                                 | SARS-CoV2 3CL Protease |     126.32    |
| 1610 |                                 NCGC00385725-01                                 | SARS-CoV2 3CL Protease |     126.47    |
| 1611 |                                 NCGC00188442-01                                 | SARS-CoV2 3CL Protease |     126.68    |
| 1612 |                                 NCGC00168813-03                                 | SARS-CoV2 3CL Protease |     126.75    |
| 1613 |                                 NCGC00387853-03                                 | SARS-CoV2 3CL Protease |     126.81    |
| 1614 |                                 NCGC00347562-02                                 | SARS-CoV2 3CL Protease |     126.83    |
